nro_conabip,nombre_BP,fecha_fundacion,id_depto,email
2737,Bib.Pop. Juan Bautista Alberdi,1947-09-17,14182,malambo_laborde@yahoo.com.ar
1837,Bib.Pop. Pascanas,1931-01-01,14182,atleticopascanas@yahoo.com.ar
2419,Bib. Pop. Mariano Moreno,1948-10-16,18091,
3438,Bib.Pop.Esc. Isabel S. A. de Aquino,1947-04-01,18105,
2171,Bib.Pop.Esc. Manuel Lainez,1936-04-07,18112,bibliotecalainez@hotmail.com
3285,Bib.Pop.Esc. Juan Bautista Alberdi,1916-06-30,18140,bp3285@bepe.ar
522,Bib.Pop. Gral. José de San Martín,1914-06-13,18161,
4077,Bib.Pop. Teresa de los Andes,2002-05-08,18077,
3778,Bib.Pop. D.F.Sarmiento,1980-01-01,30015,
4111,Bib.Pop. Caminantes,1980-01-01,30084,
364,Bib. Pop.Julian Monzon,,30091,bibliotecatala@gmail.com
383,Bib.Pop. Bartolomé Mitre,,30113,bpmitre0383@gmail.com
384,Bib.Pop. Primer Presidente Bernardino Rivadavia,,30113,
3433,Bib. Pop. Margarita Diez,1980-01-01,34014,bpmargaritadiez@hotmail.com
3516,Bib. Pop. Dr. Tirso Peña,1996-07-01,34049,
1198,Bib.Pop. Coronel Hilarion de la Quintana,1926-05-26,38056,silvio_valencia@hotmail.com
3503,Bib.Pop. Solidaridad,1996-02-03,38063,
3348,Bib.Pop.y C.Vecinal San Antonio de Padua,1993-07-20,38063,
4267,Bib.Pop. y C. Cult. Niños Pájaros,2000-10-14,38021,
772,Bib.Pop. La Unión Aspirante de Yavi,1911-08-31,38112,
3251,Bib.Pop. Profesor H. Eros D .N. Siri,1980-01-01,42007,bibliotecaerosiri@gmail.com
4345,Bib. Pop. Malvinas Argentinas,2014-09-23,42021,bpmalvinasargentinas@gmail.com
3722,Bib.Pop. Noemí Gavilán de Tarquini,1997-10-13,42028,ivaveroferrer@yahoo.com.ar
3382,Bib.Pop. Francisco Ceballos,1980-01-01,42056,
2316,Bib.Pop. Asoc.Ex-Alumnos Escuela Nº43 y Bib.Pop.,1946-09-17,42035,biblomn@yahoo.com.ar
3416,Bib. Pop. José Barbero,1994-08-01,42070,bibliojosebarbero@gmail.com
815,Bib.Pop. Bartolomé Mitre,1905-06-04,42098,bibliorica@yahoo.com.ar
1555,Bib.Pop. Almafuerte,1931-07-26,42105,almafuerte_1555@yahoo.com.ar
3531,Bib.Pop. Héctor Raúl Tardiani,1996-02-22,42119,
1477,Bib.Pop. Florentino Ameghino,1930-07-27,42126,bibliotecacaleufu@yahoo.com.ar
3171,Bib.Pop. Alberto Cortez,1979-02-20,42133,
3347,Bib.Pop.Esc. Escuela Nº 164,1980-01-01,42154,biblioacha@yahoo.com.ar
2687,Bib.Pop. Juan Ramirez de Velazco,1956-06-02,46014,
716,Bib.Pop. Joaquín V. González,1903-09-22,46042,biblioteca026@gmail.com
723,Bib.Pop. D.F.Sarmiento,1908-12-15,46063,
3993,Bib.Pop. Francisco Manino,1999-04-01,50049,
4310,Bib.Pop. Libros Abiertos para la sociedad,2008-06-30,50007,bplibrosabiertosmza@gmail.com
4271,Bib. Pop. General Gutiérrez,1998-01-05,50070,bibliotecagutierrez@gmail.com
692,Bib.Pop. Bernardino Rivadavia,1915-05-30,50084,bip692@hotmail.com
3750,Bib.Pop. Tres porteñas de San Martín,1980-01-01,50098,
3265,Bib.Pop. Manuel Belgrano,1992-11-19,50105,
4099,Bib.Pop. Manuel Belgrano de El Nihuil,1980-01-01,50105,
4278,Bib.Pop. Práxedes Garde de Arizu,2009-03-17,50105,
4018,Bib.Pop. Tomás Godoy Cruz,1980-01-01,50021,
3995,Asoc.Civ.Bib.Pop. José Hernández,2000-09-18,54014,
4329,Bib.Pop. San Martín,2012-09-10,54021,
793,Bib.Pop. Posadas,1913-12-13,54028,bibposadas@arnetbiz.com.ar
3602,Bib. Pop. José Ramos,1997-04-22,54028,
3777,Bib.Pop. San Miguel,1980-01-01,54028,
790,Asoc.Civ.Bib.Pop. Bartolome Mitre,1911-06-02,54035,
3544,Bib.Pop.Pub. Victoria Aguirre,1996-12-01,54063,
4079,Bib. Pop. Vamos a leer,2002-03-13,54091,bibleer@yahoo.com.ar
803,Bib.Pop. Patricias argentinas,1910-05-02,54098,
3260,Bib.Pop. Barrio Uriburu,1980-01-01,58042,
3103,Bib.Pop. Julio Cortázar,1980-01-01,58035,bpjcortazar@yahoo.com.ar
3134,Bib.Pop. Amaranto Suarez,1980-01-01,58035,
3319,Bib.Pop. Escritores Neuquinos,1994-09-23,58035,bpescritoresneuquinos@gmail.com
3646,Bib.Pop. Gran Neuquén,1997-02-05,58035,bib.granneuquen@hotmail..com
4113,Bib.Pop. Libertador General José de San Martín,2001-12-13,58035,bgsmartin@hotmail.com
4237,Bib. Pop. Salomón,2003-03-01,58035,bibliotecapopularsalomon@hotmail.com
3087,Bib.Pop. Mariano Moreno,1980-01-01,58077,
827,Bib.Pop. Elordi,1916-05-12,58112,
4235,Bib. Pop. Pablo Neruda,2004-04-09,62007,bibliotecapabloneruda@live.com.ar
3206,Bib.Pop. Coronel Belisle,1980-01-01,62014,
4023,Bib. Pop. Ruca Quimn,1999-04-24,62021,aliciainchauspe@bariloche.com.ar
4201,Bib. Pop. Quimun,1980-01-01,62035,
3151,Bib.Pop. Felisa P. de Porcel,1970-03-26,62042,
2603,Bib.Pop. Carlos Guido Spano,1932-09-15,62042,biblio5saltos@hotmail.com
3107,Bib.Pop. Dr. José Velasco,1965-08-11,62042,
3388,Bib.Pop. Casa de Amigos,1994-12-21,62042,
2891,Bib.Pop. Ricardo Rojas,1971-06-20,62042,BPRICARDOROJAS@HOTMAIL.COM
3704,Bib.Pop. Dr. Miguel Ragone,1980-01-01,66028,
3734,Bib.Pop. San Martín de Porres,1997-09-17,66028,biposamposal@hotmail.com
3942,Bib.Pop. Pablo Neruda,1996-09-17,66028,
4092,Bib.Pop. Lola Mora,2003-05-30,66028,
760,Bib.Pop. Marco M. de Avellaneda,1916-09-23,66112,
4048,Bib.Pop. Rosa Gareca de Moreno,1980-01-01,66126,
753,Bib.Pop. D.F.Sarmiento,,66140,
4035,Bib.Pop. Maestro Manuel Mirabal,2001-07-26,66133,bipmirabal@hotmail.com
3745,Bib.Pop. Santa Victoria,1980-01-01,66161,bpsantavictoria@gmail.com 
3733,Bib.Pop. Marina Vilte,1980-01-01,70028,marina_vilte@hotmail.com
11,Bib.Pop. Juan Páez Garramuno,1980-01-01,70049,
3998,Bib. Pop. La sociedad de los patriotas nóveles,1980-01-01,70077,Bibliotecapop7@gmail.com
2152,Bib.Pop. Juan Rómulo Fernández,1940-08-16,70084,bibliotecajuanromulofernandez@hotmail.com
3112,Bib.Pop. Presbítero J. E. Briggiler,1988-08-29,70091,bibjulioeliasbriggiler@yahoo.com.ar
4027,Bib.Pop. Virgen del Carmen,1997-03-25,70028,
603,Bib.Pop. Dora Ochoa de Masramon,1916-05-25,74028,mario_saulsosa@hotmail.com
601,Bib.Pop.Mun. Juan Bautista Alberdi,1980-01-01,74035,
3284,Bib.Pop. La casita de cuentos,1980-01-01,74049,micaelabeatriz@hotmail.com
3397,Bib.Pop. Lugones en Piedra Blanca,1980-01-01,74049,
4369,Bib.Pop. El Faro,2017-02-18,74049,bibliotecapopular.elfaro@gmail.com
3399,Bib.Pop. Urbano J. Nuñez,1988-02-26,74056,
3242,Bib.Pop. Elsa I. Bornemann,1993-10-13,74056,bibliobornemann@gmail.com
3488,Bib.Pop. Dos Venados,1995-11-03,74056,
3367,Bib.Pop.Mun. Mariano Moreno,1980-01-01,78014,
3500,Bib.Pub.Mun.Pop. Aime Paine,1980-01-01,78014,biblioaimepaine@hotmail.com
3556,Bib.Pop.Esc. Libre pensamiento,1996-02-22,78049,
4361,Bib. Pop. Villa Minetti,2014-10-01,82077,
2951,Bib.Pop. José Hernández,1976-01-20,82007,bibliotecajhernandez@arnet.com.ar
2722,Bib.Pop. Ricardo Rojas,1957-10-14,82021,
1654,Bib.Pop. Mariano Moreno,1931-09-27,82021,
4045,Bib.Pop. Rincón del Medio,2000-10-12,82028,
3447,Bib. Pop. D. F. Sarmiento,1963-07-05,82014,bpsarmiento1963@gmail.com
2182,Bib.Pop. Bernardino Rivadavia,1943-03-31,82028,
3603,Bib.Esc.Pop. Laura Roldan,1996-01-16,82049,
426,Bib.Pop. Del Centro Soc.Cosmopolita,1922-03-16,82049,biblioteca@malabrigo.com
1014,Bib.Pop.Mun. Gral. Obligado,1921-03-13,82049,
2883,Bib.Pop. Alfonsina Storni,1970-06-08,82056,biblioastorni@yahoo.com.ar
1145,Bib.Pop.Inf. Pablo A. Pizzurno,1924-07-19,82056,
2444,Bib. Pop. Centro Español,1943-12-08,82063,centro.espaniolbp.santafe@gmail.com
4302,Bib.Pop. Santafesina,2009-03-02,82063,bibliotecapopularsantafesina@hotmail.com
4391,De Las orillas,2022-06-21,82063,
2885,Bib.Pop. Dr. Ricardo D. G. Alcacer,1969-03-15,82070,jbalberdi@educ.ar
1144,Bib. Pop. Mariano Moreno,1926-04-10,82070,bibliopopular@hotmail.com
4379,"Bib. Pop. ""Ángela Peralta Pino""",2018-11-08,82070,bibpop.angelaperaltapino@hotmail.com
1265,Bib.Pop.Inf. 25 de Mayo,1980-01-01,82084,biblioteca25demayo@gmail.com
416,Bib.Pop. Mariano Moreno,1919-06-08,82084,
440,Bib.Pop. Escuela de la A.de Muj.de Ros.,,82084,
1093,Bib.Pop.Pub. Aristóbulo del Valle,1925-01-01,82084,bibaristobulo@yahoo.com.ar
2004,Bib.Pop. Juan Bautista Alberdi,1935-05-25,82084,bibliotecaalberdi@hotmail.com
906,Bib.Pop. de Barrancas,1922-02-20,82105,
1119,Bib.Pop. Juan Bautista Alberdi,1924-08-05,82126,bibliotecacdarosquin@velosat.com.ar
3365,Bib.Pop. Domingo Piccolo,2005-06-22,82126,bibliopiccolo@eltrebol.gov.ar
3013,Bib.Pop. de Landeta,1979-09-18,82126,bibliotecapopulardelandeta@gmail.com
2946,Bib.Pop. Carlos Jewell,1975-09-04,82126,
876,Bib.Pop. Gral. José de San Martín,1919-06-02,82126,bipsm@sme.com.ar
4044,Bib.Pop. Martín Fierro,1980-01-01,82063,
3975,Bib.Pop. de Campo Gallo,1997-09-16,86014,
2763,Bib.Pop. Conrado Juarez,1940-06-15,86035,bibliotecapopularconradojuarez@hotmail.com
3274,Bib.Pop. San Martín,1994-05-31,86035,bpsanmartinlabanda@hotmail.com.ar
2262,Bib.Pop. Francisca Jacques,1942-06-08,86049,
3428,Bib.Pop. Segundo M. Arce,1980-01-01,86049,
3533,Bib.Pop. M. E. R. Vargas de Basualdo,1980-01-01,86049,
4225,Bib.Pop. Mariano Moreno,1980-01-01,86049,
616,Bib.Pop. D.F.Sarmiento,1908-10-11,86063,
3335,Bib.Pop. Sumampa,1992-10-27,86140,
2854,Bib.Pop. Ricardo Rojas,1964-11-27,86147,
1489,Bib.Pop. Miguel Lillo,1929-02-02,90084,
2130,Bib.Pop. Gral. Belgrano,1935-06-09,90084,
4333,BIb. Pop. Osvaldo Bayer,2011-11-08,90084,bpob.osvaldobayer@gmail.com
3539,Bib.Pop. Leopoldo Lugones,1988-05-05,90014,biblugones@hotmail.com
640,Bib.Pop. La Madrid,1921-10-12,90035,
1799,Bib.Pop. Carlos N. Vergara,1929-06-02,90070,bpcnv@yahoo.com.ar
634,Bib.Pop. Ricardo Rojas,1911-02-10,90077,
3077,Bib.Pop. Alfonsina Storni Los Sarmientos,1972-02-20,90077,
3291,Bib.Pop. Amado Juarez,1909-04-01,90098,
938,Comité Cultural y Biblioteca Juan Francisco Ibarra,1922-10-02,6854,
200,Bib.Pop. Anastasio Prieto,1980-01-01,6588,
1554,Bib.Pop. Andrés Vaccarezza,1925-01-01,6021,eleana_1983@hotmail.com
4260,Bib.Pop. Fray Luis Beltrán,2007-11-16,6028,neanvi@yahoo.com.ar
3824,Bib.Pub.Mun.Pop. de Avellaneda,1919-12-22,6035,bpmavellaneda@hotmail.com
4136,Bib.Pop. Maestro Alfredo Bravo,1980-01-01,6035,bibliotecabravo@yahoo.com.ar
3051,Soc.Fom. U. de Dom. y Bib.Pop. Nicolás Avellaneda,1985-09-13,6035,bnicolasavellaneda@yahoo.com.ar
100,Bib.Pop. Bernardino Rivadavia,,6056,abrbp@abrbp.org.ar
4256,BIb. Pop. Martín Allica,2006-04-24,6056,bibliotecamartinallica@yahoo.com.ar
2688,Bib.Pop.Mun. Teniente Gral. Bme. Mitre,1939-04-22,6077,bibmitre@yahoo.com.ar
1280,Bib.Pop. Manuel Belgrano,1924-08-04,6091,bpmbelgrano@hotmail.com
3046,Bib.Pop. Padre Carlos Mugica,1986-11-04,6091,bibliotecapadremugica@hotmail.com
3692,Bib.Pop. Presbítero Pascual Ruberto,1995-06-10,6098,pascualruberto@hotmail.com
1769,Bib.Pop. D.F.Sarmiento,1933-07-21,6105,bpurdampilleta@yahoo.com.ar
3749,Bib.Pop. Florencio López,1997-07-31,6112,
4289,Bib.Pop. El Libro Alegre,2009-02-28,6147,biblioellibroalegre@hotmail.com.ar
222,Bib.Pop. Guillermo Rawson,1920-01-01,6210,
3189,Bib.Pub. San José Obrero,1986-02-13,6218,biblioteka_jso@yahoo.com
2225,Bib.Pop. Pringles,1932-07-10,6196,
3894,Asoc.Bib.Pop.Púb.Esc. Dr. Baldomero Fernández Moreno,1969-09-27,6203,bibliotecapopularhuanguelen@gmail.com
1770,Bib.Pop. Juan Bautista Alberdi,1933-02-19,6182,bibjbalberdi@gmail.com
167,Bib.Pop. Mariano Moreno,1917-07-22,6245,
3647,Bib.Pub.Pop.Mun. B. Fernández Moreno,1957-04-02,6245,
2843,Bib.Pop. Florentino Ameghino,1964-05-24,6260,bibliotecaameghino@gmail.com
3452,Biblioteca Popular El Principito,1980-01-01,6260,
4051,Bib.Pop. Santo Tomás de Aquino,1980-01-01,6274,bibliostomas@yahoo.com.ar
131,Bib.Pop. Florencio Balcarce,1915-04-29,6287,bibliofbalcarce@yahoo.com.ar
3292,Bib.Pop.Pub.Mun. General Lavalle,1974-05-01,6336,bibliotecaglavalle@hotmail.com
3836,Bib.Pop. Juan Domingo Perón,1980-01-01,6357,
3925,Bib.Pop. Angela A.B. de Abraham,2000-08-20,6399,
1248,Bib.Pop. Almafuerte,1922-06-14,6406,bibliopopalmafuerte@yahoo.com.ar
139,Bib.Pop. Olegario V. Andrade,1909-05-27,6413,
1412,Bib.Pop. Pedro Aguilera,1928-10-05,6413,
2585,Bib.Pop. Florentino Ameghino,1936-09-26,6441,bibliofameghino@yahoo.com.ar
2498,Bib.Pop. Mario L. Sureda,1947-09-21,6441,
3877,Asoc.Cult.Bib.Pop. Vida y Lucha de Elizalde,1993-08-23,6441,biblioteca_elizalde@yahoo.com.ar
3954,Casa del Tango y Bib.Pop. Carlos Gardel,1980-01-01,6441,casadeltango_lp@hotmail.com.ar
4171,Cent.Cu. Y Bib.Pop. Enlazando palabras,1980-01-01,6441,ongenlazandopalabras@hotmail.com
1232,Bib.Pop. José Ingenieros,1926-08-06,6469,
4008,Bib.Pop. San Juan,2000-08-16,6490,bibliotecapopular_sanjuan@hotmail.com
4151,La esperanza del Callao y Biblioteca Popular,1980-01-01,6515,
4241,Bib.Pop. José Ma. Viglietti,1977-10-05,6518,bibliotecadepiran@yahoo.com.ar
3805,Asociación Cooperadora de la Biblioteca José Manuel Estrada de Abbott,1980-01-01,6547,
2804,Bib.Pop. Ciudad de Paso del Rey,1958-08-06,6560,bibliopop.pasodelrey@hotmail.es
3901,Asoc.y Bib.Pop. Juan Salvador Gaviota,1997-01-27,6568,biblioteca_jsgaviota@hotmail.com
195,Bib.Pop.Pub. José R. de Erenchun,1907-04-14,6574,biberenchu@copesnet.com.ar
3889,Bib.Pop. 1 de Mayo,1980-01-01,6595,
215,Bib.Pop. Bernardino Rivadavia,1910-06-11,6609,bibrivadavia@gmail.com
4250,Bib. Pop. Javier Velázquez,2007-05-15,6638,marianoadot6@yahoo.com.ar
4366,Bib.Pop. y Casa de la Cult. Estación Manzanares,2001-09-05,6638,bibliotecamanzanares@hotmail.com
2788,Bib.Pop. Pedro Goyena,1959-08-15,6658,bibliotecapopularpedrogoyena@yahoo.com.ar
233,Bib.Pop. Dr. Tristán G. Lobos,1901-09-14,6714,
3403,Bib.Pop. D.F.Sarmiento,1980-01-01,6742,
223,Bib.Pop. Juan M. de Pueyrredón,,6756,
287,Bib.Pop. Gral. San Martín,1914-10-04,6371,bibliopopsanmartin2001@yahoo.com.ar
4178,Bib.Pop. Profesor Carlos Serraz,1980-01-01,6371,humbertobielli@hotmail.com
3728,Bib.Esc.Pop. Fray Mocho,1980-01-01,6371,
125,Bib.Pop.Mun. D.F.Sarmiento,1913-06-13,6760,bibliotecadfs@hotmail.com
4116,Bib. Pop. Barrio del Carmen,2000-07-07,6763,bibdelcarmen709@gmail.com
3001,Biblioteca Popular Sarmiento- Villa Italia- Tandil,1980-01-01,6791,bibliotecasarmiento1940@yahoo.com.ar
3010,Bib.Pop. Ernesto Valor,1978-09-20,6791,biblioteca_valor@hotmail.com
3945,Bib.Pop. Monseñor Luis J. Actis,1995-11-17,6791,
4230,Bib. Pop. Martín Fierro,1980-01-01,6791,
3318,Bib.Pop.y C.Cult. El talar,1992-05-20,6805,bibliotecaeltalar@yahoo.com.ar
3296,Bib.Pop. Mariano Moreno,1993-10-18,6819,labibliomoreno@gmail.com
2405,Bib.Pop. Bartolomé Mitre,1937-01-01,6826,
1388,Bib.Pop. José Ingenieros,1930-05-10,6833,marialemorcillo@gmail.com
3830,Bib.Pop. Bernardo Delom,1958-07-15,6861,bibliotecapopularbdelom@yahoo.com.ar
3871,Bib.Pop. Juventudes Ambateñas,1980-01-01,10007,
3747,Bib. Pop. Julio Ricardo Figueroa,1980-01-01,10035,
730,Bib.Pop. D.F.Sarmiento,1980-01-01,10042,bibliochum@yahoo.com.ar
3655,Bib.Pop. E. H. Mateo de Barros,1980-01-01,10049,
3471,Bib.Pop. Pbro. Ramón Rosa Barros,1992-10-19,10084,
3577,Bib.Pop. Pedro Salomon Chade,1980-01-01,10112,
3393,Bib.Pub. Pop. Elba Ezquer de Quevedo,1960-05-25,22036,
3409,Bib.Pop.Esc. Constancio C.Vigil,1974-05-13,22105,bibliovigil21@gmail.com
3507,Bib.Esc.Pop. Prof. Hugo D .Iglesia,1991-08-28,22105,fanischlegel@hotmail.com
3465,Bib. Pop. Pub. Juan M. de Pueyrredón,1966-08-17,22028,bibliotecapueyrredon@gmail.com
3671,Bib.Esc.Pop. Pedro Miguel Obligado,1980-04-24,22028,
3456,Bib. Pub. Pop.  Jaime Homar,1980-01-01,22056,bcajaimehomar@yahoo.com.ar
3675,Bib.Esc.Pop. Prim. Nº 555 D. M. Sarmiento,1980-01-01,22084,
3458,Bib.Pop.Esc. Asoc. A. J. L. Borges,1976-09-24,22098,anexo@vai.com.ar
2185,Bib.Pub. Pop. Dr. José Ingenieros,1943-06-06,22147,biblioteca113@yahoo.com.ar
3632,Bib.Pop. Barrio Progreso,1980-01-01,26077,bibloprogreso4@hotmail.com
3685,Bib.Pop. Manuel Porcel de Peralta,1992-12-20,26077,
3835,Bib.Pop. Kim Hue,1996-04-08,26077,bpkim-hue@hotmail.com
4033,Asoc. Bib. Pub. Pop. Y Mun Asencio Abeijón,1980-01-01,26021,
3584,Bib.Pop. Narlu Owen,1980-01-01,26105,
4266,Bib. Pop. La Memoria de Nuestro Pueblo,2005-12-22,2000,bplamemoria@gmail.com
2916,Bib.Pop. Universidad Popular de Belgrano Alfredo Fazio y Bi,1941-12-23,2000,bibazarolagil@hotmail.com
4207,Cen. Cult. y Bib. Pop. Carlos Sanchez Viamonte,1980-01-01,2000,carlossanchezviamonte@yahoo.com.ar
3904,Bib.Pop. Rvdo. Félix Enrique,2000-08-29,14007,bibliopopularf.enrique@hotmail.com
4346,Bib. Pop. Restituta Albarracín de González,2011-08-20,14007,bibliotecapopularlosreartes@gmail.com
870,Bib.Pop. Alberdi,1911-09-11,14014,biblialberdi@yahoo.com.ar
3905,Bib. Pop. Mi jardín,1990-08-17,14014,bibpopmijardin@gmail.com
4309,Bib.Pop. Madre Teresa de Calcuta de Bo. Parque Lic,2007-12-11,14014,bibliopopmadretc@yahoo.com.ar
4285,Bib.Pop. Alfredo Terzaga,2009-07-20,14091,
3772,Bib.Pub.Mun.Pop. Nuestra Señora de Luján,1998-06-22,14035,
2406,Bib. Pop. Mun. Mariano Moreno,1942-12-19,14042,biblioteca.marianomoreno@villamaria.gob.ar
2884,Bib.Pop. Teresita Lucchini,1967-05-06,14063,
1758,Bib.Pop. Juan Benitz,1917-10-07,14063,juanbenitzbiblioteca@gmail.com
2978,Bib.Pop. José H. Porto,1949-01-16,14091,
3011,Bib.Pop. La Asunción de María,1966-12-10,14098,biblioasuncion@hotmail.com
588,Bib.Pop. D.F.Sarmiento,1915-07-09,14098,bibliosarmiento1915@yahoo.com.ar
2925,Bib.Pop. F. Antonio Rizzuto,1972-10-21,14112,
3702,Bib.Pop. Profesor Américo Pablo Tissera,1980-01-01,14119,
864,Bib.Pop. Villa del Rosario,1980-01-01,14119,
560,Bib.Pop. Centro cultural y Bib.Pop.,1926-08-05,14140,bibliotecapopularycc@gmail.com
2426,Bib.Pop. Manuel Lainez,1940-10-10,14140,
3044,Bib.Pop.Pub.Mun. Dr. Modestino J. Lescano,1980-06-20,14140,
4362,Bib. Pop. La Urdimbre,2016-05-27,14147,bplaurdimbre@gmail.com
4218,Bib.Pop. Morrison,1980-01-01,14182,m10ruben@hotmail.com
2203,Bib.Pop. Manuel Belgrano Y Asoc.Cult.El retoño,1943-06-20,14182,biblio_we@hotmail.com
492,Bib.Pop. D.F.Sarmiento,1901-04-18,18007,
3346,Bib.Pop. Fray Luis de Bolaños,1980-01-01,18021,
3826,Bib.Pop. Rincón del milenium,1980-01-01,18021,
504,Bib.Pop. Bernardino Rivadavia,1980-01-01,18063,
1530,Bib.Pop. Domingo F. Sarmiento,1909-11-01,18105,bibliotecasarmientomercedes@gmail.com
3757,Bib.Pop. San Cosme,1998-05-16,18133,bipsancosme@gmail.com
392,Bib.Pop. Amelia Podesta de Gorostiaga,1917-05-13,30015,
3608,Bib.Pop.Genuina Leandro Alem,1986-12-28,30077,biblio.l.alem@hotmail.com
4000,Bib.Pop. y Costurero Laura Vicuña,2000-02-06,30084,
4013,Bib.Pop. Colibrí,1980-01-01,30084,
4297,Bib. Pop. Teresita Yugdar,2006-11-02,30084,
4146,Bib. Pop. Julián Herrera,1980-01-01,30098,bibliojherrera@yahoo.com.ar
4359,Bib. Pop. San Justo,2000-12-27,30098,bibliotecapopularsanjusto@hotmail.com
3842,Bib.Pop. La esperanza,1998-05-13,34014,
3314,Bib.Pop. Escritores Formoseños,1994-09-30,34035,bipopesfo@hotmail.com
3269,Bib.Pop. Julio Cortázar,1993-04-30,34049,
3627,Asoc.de Amigos Bib.Mun. y Pop. Carlos Juárez,1996-11-28,38014,
3895,Bib.Pop. Coronel Manuel E. Arias,1980-01-01,38028,
3185,Bib.Pop. José Ingenieros,1980-01-01,38035,
3682,Bib.Pop. San Francisco de Asís,1980-01-01,38063,
3275,Bib.Pop. José Hernández,1993-06-28,38070,
2137,Bib.Pop. Bernardino Rivadavia,1980-01-01,42007,bibliotecariglos@yahoo.com.ar
2259,Bib.Pop. Almafuerte,1945-08-01,42070,guatrachebpalmafuerte@gmail.com
3874,Bib.Pop. de Abramo,1980-01-01,42077,bibabramo@hotmail.com
2803,Bib.Pop. Joaquín V. González,1958-10-12,42105,bibliotecajvg@yahoo.com.ar
1766,Bib.Pop. D.F.Sarmiento,1932-10-20,42126,bibrancul452@hotmail.com
916,Bib.Pop. D.F.Sarmiento,1920-07-09,42133,margaretsos@hotmail.com
1556,Bib.Pop. Pedro Arata,1931-08-16,42147,biblioarata@yahoo.com.ar
2647,Bib.Pop. Juan B. Justo,1926-08-30,42147,bibliotecatrenel@yahoo.com.ar
901,Bib.Pop. Florentino Ameghino,1922-02-22,42154,biflora.me@hotmail.com
4103,Bib.Pop. PABLITO GONZALEZ,2002-04-16,50021,
3266,Bib.Pop. Escritores Alvearenses,1994-01-10,50014,bibescritoresalvearenses@gmail.com
3486,Bib. Pop. Mirta Vivante,1995-08-02,50049,bibliotecapmvivante@yahoo.com.ar
1256,Bib.Pop. Tomás Godoy Cruz,1926-08-29,50056,bibliotecatomasgcruzcosta@hotmail.com
3498,Bib.Pop. Tres de Mayo,1980-01-01,50056,
3329,Bib.Pop. Dolina Salas,1980-01-01,50105,
1576,Bib.Pop. Cultura,1932-06-19,50105,bibpop1576@yahoo.com.ar
3212,Bib.Pop. Derly R. Calderón,1992-08-12,50105,bpderly@yahoo.com.ar
2939,Bib.Pop. El palomar del R.C.de V.URQ.,1975-05-03,54028,
3421,Bib.Pop. Granadero Chepoya,1994-03-09,54028,bibliotecapopularchepoya@gmail.com
3217,Bib.Pop.Esc. Miguel A. Camino,1980-01-01,58007,
4160,Bib.Pop. Quintú C´Me Raquizuam (Buscando Buenos Pensamientos),1980-01-01,58021,bibliotecaquintu@yahoo.com.ar
3091,Bib.Pop. Cuenca del Curi Leuvu,1980-01-01,58042,
3145,Bib.Pop. Gob. Angel Edelman,1980-01-01,58035,bibliotecaedelman@yahoo.com.ar
3146,Bib.Pop. Homero Manzi,1980-01-01,58035,
4296,Bib.Pop. Espacio de Libertad,1980-01-01,58035,bibliopopespaciodelibertad@yahoo.com.ar
4273,BIb. Pop. La Cascada,2006-01-23,58056,
3619,Bib.Pop. Presbítero Raúl Entraigas,1980-01-01,62091,
4130,Bib.Pop.Pub.Mun. J. B. Campastro,1980-01-01,62007,
830,Bib.Pop. Bartolomé Mitre,1906-01-31,62007,biblioteca.mitre@yahoo.com.ar
967,Bib.Pop. El arte es realidad,1980-01-01,62014,elarteesrealidad@yahoo.com.ar
3224,Bib.Pop. Dr. Venzano,1980-01-01,62021,
2114,Bib.Pop. Julio A. Roca,1936-04-29,62042,bibliotecapopularroca@gmail.com
4149,Bib. Pop. Lucía Epullan,1980-01-01,62042,bibliopopluciaepullan@yahoo.com.ar
4261,Bib.Pop. Julio Cortázar,2004-05-01,62042,bibliotecapopjuliocortazar@hotmail.com
3083,Bib.Pop. Ceferino Namuncura,1960-05-22,62084,bibliotecaceferino@yahoo.com.ar
3372,Bib.Pop. Padre José Lally,1992-10-20,66007,
4112,Bib.Pop. Los hermanos Luna,2002-08-16,66028,
3708,Bib.Pop. Dr. Mariano Boedo,1995-07-19,66028,
3746,Bib.Pop. Jorge Luis Borges,1996-10-23,66028,
4108,Bib.Pop. Dr. Gustavo Cuchi Leguizamón,2004-02-03,66028,
4317,Bib. Pop. Marie Madeleine,2008-04-05,66028,bibliotecamariemadeleine@gmail.com
2574,Bib.Pop. Bernardino Rivadavia,1944-09-24,66049,
3759,Bib.Pop. José Hernández,1998-10-09,66056,bibaguaray@hotmail.com
4062,Bib.Pop. Roberto Romero,1980-01-01,66077,
3695,Bib.Pop. José Manuel Estrada,1980-01-01,66105,
704,Bib.Pop. Sociedad Franklin,,70028,
1887,Bib.Pop. Juan Bautista Alberdi,1935-11-24,70028,
3213,Bib.Pop. Américas,1956-03-09,70028,asic_americas@yahoo.com.ar
3521,Bib.Pop. 10 de Octubre,1996-10-16,70028,
2620,Bib.Pop. Las Flores,1954-04-01,70049,biblpoplasflores2620@yahoo.com.ar
1729,Bib.Pop. Dr. Antonino Aberastain,1932-10-10,70070,
3108,Bib.Pop. Cervantes,1935-08-16,70077,cervantesbiblioteca98@gmail.com
709,Bib.Pop. General San Martín,1916-03-20,70091,
4279,Bib.Pop. Mario Washington Victorio,2003-09-14,70028,bpmariowvictorio@gmail.com
